castellani	I-PER	E-PER
.	O	O

soccer	O	O
-	O	O
late	O	O
goals	O	O
give	O	O
japan	B-LOC	S-LOC
win	O	O
over	O	O
syria	B-LOC	S-LOC
.	O	O

al-ain	B-LOC	S-LOC
,	O	O
united	B-LOC	B-LOC
arab	I-LOC	I-LOC
emirates	I-LOC	E-LOC
1996-12-06	O	O

two	O	O
goals	O	O
in	O	O
the	O	O
last	O	O
six	O	O
minutes	O	O
gave	O	O
holders	O	O
japan	B-LOC	S-LOC
an	O	O
uninspiring	O	O
2-1	O	O
asian	B-MISC	B-MISC
cup	I-MISC	E-MISC
victory	O	O
over	O	O
syria	B-LOC	S-LOC
on	O	O
friday	O	O
.	O	O

takuya	B-PER	B-PER
takagi	I-PER	E-PER
headed	O	O
the	O	O
winner	O	O
in	O	O
the	O	O
88th	O	O
minute	O	O
of	O	O
the	O	O
group	O	O
c	O	O
game	O	O
after	O	O
goalkeeper	O	O
salem	B-PER	B-PER
bitar	I-PER	E-PER
spoiled	O	O
a	O	O
mistake-free	O	O
display	O	O
by	O	O
allowing	O	O
the	O	O
ball	O	O
to	O	O
slip	O	O
under	O	O
his	O	O
body	O	O
.	O	O

it	O	O
was	O	O
the	O	O
second	O	O
syrian	B-MISC	S-MISC
defensive	O	O
blunder	O	O
in	O	O
four	O	O
minutes	O	O
.	O	O

defender	O	O
hassan	B-PER	B-PER
abbas	I-PER	E-PER
rose	O	O
to	O	O
intercept	O	O
a	O	O
long	O	O
ball	O	O
into	O	O
the	O	O
area	O	O
in	O	O
the	O	O
84th	O	O
minute	O	O
but	O	O
only	O	O
managed	O	O
to	O	O
divert	O	O
it	O	O
into	O	O
the	O	O
top	O	O
corner	O	O
of	O	O
bitar	B-PER	S-PER
's	O	O
goal	O	O
.	O	O

syria	B-LOC	S-LOC
had	O	O
taken	O	O
the	O	O
lead	O	O
from	O	O
their	O	O
first	O	O
serious	O	O
attack	O	O
in	O	O
the	O	O
seventh	O	O
minute	O	O
.	O	O

nader	B-PER	B-PER
jokhadar	I-PER	E-PER
headed	O	O
a	O	O
cross	O	O
from	O	O
the	O	O
right	O	O
by	O	O
ammar	B-PER	B-PER
awad	I-PER	E-PER
into	O	O
the	O	O
top	O	O
right	O	O
corner	O	O
of	O	O
kenichi	B-PER	B-PER
shimokawa	I-PER	E-PER
's	O	O
goal	O	O
.	O	O

japan	B-LOC	S-LOC
then	O	O
laid	O	O
siege	O	O
to	O	O
the	O	O
syrian	B-MISC	S-MISC
penalty	O	O
area	O	O
and	O	O
had	O	O
a	O	O
goal	O	O
disallowed	O	O
for	O	O
offside	O	O
in	O	O
the	O	O
16th	O	O
minute	O	O
.	O	O

a	O	O
minute	O	O
later	O	O
,	O	O
bitar	B-PER	S-PER
produced	O	O
a	O	O
good	O	O
double	O	O
save	O	O
,	O	O
first	O	O
from	O	O
kazuyoshi	B-PER	B-PER
miura	I-PER	E-PER
's	O	O
header	O	O
and	O	O
then	O	O
blocked	O	O
a	O	O
takagi	B-PER	S-PER
follow-up	O	O
shot	O	O
.	O	O

bitar	B-PER	S-PER
saved	O	O
well	O	O
again	O	O
from	O	O
miura	B-PER	S-PER
in	O	O
the	O	O
37th	O	O
minute	O	O
,	O	O
parrying	O	O
away	O	O
his	O	O
header	O	O
from	O	O
a	O	O
corner	O	O
.	O	O

japan	B-LOC	S-LOC
started	O	O
the	O	O
second	O	O
half	O	O
brightly	O	O
but	O	O
bitar	B-PER	S-PER
denied	O	O
them	O	O
an	O	O
equaliser	O	O
when	O	O
he	O	O
dived	O	O
to	O	O
his	O	O
right	O	O
to	O	O
save	O	O
naoki	B-PER	B-PER
soma	I-PER	E-PER
's	O	O
low	O	O
drive	O	O
in	O	O
the	O	O
53rd	O	O
minute	O	O
.	O	O

japan	B-LOC	S-LOC
:	O	O
19	O	O
-	O	O
kenichi	B-PER	B-PER
shimokawa	I-PER	E-PER
,	O	O
2	O	O
-	O	O
hiroshige	B-PER	B-PER
yanagimoto	I-PER	E-PER
,	O	O
3	O	O
-	O	O
naoki	B-PER	B-PER
soma	I-PER	E-PER
,	O	O
4	O	O
-	O	O
masami	B-PER	B-PER
ihara	I-PER	E-PER
,	O	O
5	O	O
-	O	O
norio	B-PER	B-PER
omura	I-PER	E-PER
,	O	O
6	O	O
-	O	O
motohiro	B-PER	B-PER
yamaguchi	I-PER	E-PER
,	O	O
8	O	O
-	O	O
masakiyo	B-PER	B-PER
maezono	I-PER	E-PER
(	O	O
7	O	O
-	O	O
yasuto	B-PER	B-PER
honda	I-PER	E-PER
71	O	O
)	O	O
,	O	O
9	O	O
-	O	O
takuya	B-PER	B-PER
takagi	I-PER	E-PER
,	O	O
10	O	O
-	O	O
hiroshi	B-PER	B-PER
nanami	I-PER	E-PER
,	O	O
11	O	O
-	O	O
kazuyoshi	B-PER	B-PER
miura	I-PER	E-PER
,	O	O
15	O	O
-	O	O
hiroaki	B-PER	B-PER
morishima	I-PER	E-PER
(	O	O
14	O	O
-	O	O
masayuki	B-PER	B-PER
okano	I-PER	E-PER
75	O	O
)	O	O
.	O	O

syria	B-LOC	S-LOC
:	O	O
24	O	O
-	O	O
salem	B-PER	B-PER
bitar	I-PER	E-PER
,	O	O
3	O	O
-	O	O
bachar	B-PER	B-PER
srour	I-PER	E-PER
;	O	O
4	O	O
-	O	O
hassan	B-PER	B-PER
abbas	I-PER	E-PER
,	O	O
5	O	O
-	O	O
tarek	B-PER	B-PER
jabban	I-PER	E-PER
,	O	O
6	O	O
-	O	O
ammar	B-PER	B-PER
awad	I-PER	E-PER
(	O	O
9	O	O
-	O	O
louay	B-PER	B-PER
taleb	I-PER	E-PER
69	O	O
)	O	O
,	O	O
8	O	O
-	O	O
nihad	B-PER	B-PER
al-boushi	I-PER	E-PER
,	O	O
10	O	O
-	O	O
mohammed	B-PER	B-PER
afash	I-PER	E-PER
,	O	O
12	O	O
-	O	O
ali	B-PER	B-PER
dib	I-PER	E-PER
,	O	O
13	O	O
-	O	O
abdul	B-PER	B-PER
latif	I-PER	I-PER
helou	I-PER	E-PER
(	O	O
17	O	O
-	O	O
ammar	B-PER	B-PER
rihawiy	I-PER	E-PER
46	O	O
)	O	O
,	O	O
14	O	O
-	O	O
khaled	B-PER	B-PER
zaher	I-PER	E-PER
;	O	O
16	O	O
-	O	O
nader	B-PER	B-PER
jokhadar	I-PER	E-PER
.	O	O

freestyle	O	O
skiing-world	B-MISC	B-MISC
cup	I-MISC	E-MISC
mogul	O	O
results	O	O
.	O	O

tignes	B-LOC	S-LOC
,	O	O
france	B-LOC	S-LOC
1996-12-06	O	O

results	O	O
of	O	O
the	O	O
world	B-MISC	B-MISC
cup	I-MISC	E-MISC

freestyle	O	O
skiing	O	O
moguls	O	O
competition	O	O
on	O	O
friday	O	O
:	O	O

men	O	O

1.	O	O
jesper	B-PER	B-PER
ronnback	I-PER	E-PER
(	O	O
sweden	B-LOC	S-LOC
)	O	O
25.76	O	O
points	O	O

2.	O	O
andrei	B-PER	B-PER
ivanov	I-PER	E-PER
(	O	O
russia	B-LOC	S-LOC
)	O	O
24.88	O	O

3.	O	O
ryan	B-PER	B-PER
johnson	I-PER	E-PER
(	O	O
canada	B-LOC	S-LOC
)	O	O
24.57	O	O

4.	O	O
jean-luc	B-PER	B-PER
brassard	I-PER	E-PER
(	O	O
canada	B-LOC	S-LOC
)	O	O
24.40	O	O

5.	O	O
korneilus	B-PER	B-PER
hole	I-PER	E-PER
(	O	O
norway	B-LOC	S-LOC
)	O	O
23.92	O	O

6.	O	O
jeremie	B-PER	B-PER
collomb-patton	I-PER	E-PER
(	O	O
france	B-LOC	S-LOC
)	O	O
23.87	O	O

7.	O	O
jim	B-PER	B-PER
moran	I-PER	E-PER
(	O	O
u.s.	B-LOC	S-LOC
)	O	O
23.25	O	O

8.	O	O
dominick	B-PER	B-PER
gauthier	I-PER	E-PER
(	O	O
canada	B-LOC	S-LOC
)	O	O
22.73	O	O

9.	O	O
johann	B-PER	B-PER
gregoire	I-PER	E-PER
(	O	O
france	B-LOC	S-LOC
)	O	O
22.58	O	O

10.	O	O
troy	B-PER	B-PER
benson	I-PER	E-PER
(	O	O
u.s.	B-LOC	S-LOC
)	O	O
22.56	O	O

women	O	O

1.	O	O
tatjana	B-PER	B-PER
mittermayer	I-PER	E-PER
(	O	O
germany	B-LOC	S-LOC
)	O	O
24.32	O	O

2.	O	O
candice	B-PER	B-PER
gilg	I-PER	E-PER
(	O	O
france	B-LOC	S-LOC
)	O	O
24.31	O	O

3.	O	O
minna	B-PER	B-PER
karhu	I-PER	E-PER
(	O	O
finland	B-LOC	S-LOC
)	O	O
24.05	O	O

4.	O	O
tae	B-PER	B-PER
satoya	I-PER	E-PER
(	O	O
japan	B-LOC	S-LOC
)	O	O
23.75	O	O

5.	O	O
ann	B-PER	B-PER
battellle	I-PER	E-PER
(	O	O
u.s.	B-LOC	S-LOC
)	O	O
23.56	O	O

6.	O	O
donna	B-PER	B-PER
weinbrecht	I-PER	E-PER
(	O	O
u.s.	B-LOC	S-LOC
)	O	O
22.48	O	O

7.	O	O
liz	B-PER	B-PER
mcintyre	I-PER	E-PER
(	O	O
u.s.	B-LOC	S-LOC
)	O	O
22.00	O	O

8.	O	O
elena	B-PER	B-PER
koroleva	I-PER	E-PER
(	O	O
russia	B-LOC	S-LOC
)	O	O
21.77	O	O

9.	O	O
ljudmila	B-PER	B-PER
dymchenko	I-PER	E-PER
(	O	O
russia	B-LOC	S-LOC
)	O	O
21.59	O	O

10.	O	O
katleen	B-PER	B-PER
allais	I-PER	E-PER
(	O	O
france	B-LOC	S-LOC
)	O	O
21.58	O	O

soccer	O	O
-	O	O
asian	B-MISC	B-MISC
cup	I-MISC	E-MISC
group	O	O
c	O	O
results	O	O
.	O	O

al-ain	B-LOC	S-LOC
,	O	O
united	B-LOC	B-LOC
arab	I-LOC	I-LOC
emirates	I-LOC	E-LOC
1996-12-06	O	O

results	O	O
of	O	O
asian	B-MISC	B-MISC
cup	I-MISC	E-MISC
group	O	O
c	O	O
matches	O	O
played	O	O
on	O	O
friday	O	O
:	O	O

japan	B-LOC	S-LOC
2	O	O
syria	B-LOC	S-LOC
1	O	O
(	O	O
halftime	O	O
0-1	O	O
)	O	O

scorers	O	O
:	O	O

japan	B-LOC	S-LOC
-	O	O
hassan	B-PER	B-PER
abbas	I-PER	E-PER
84	O	O
own	O	O
goal	O	O
,	O	O
takuya	B-PER	B-PER
takagi	I-PER	E-PER
88	O	O
.	O	O

syria	B-LOC	S-LOC
-	O	O
nader	B-PER	B-PER
jokhadar	I-PER	E-PER
7	O	O

attendance	O	O
:	O	O
10,000	O	O
.	O	O

china	B-LOC	S-LOC
0	O	O
uzbekistan	B-LOC	S-LOC
2	O	O
(	O	O
halftime	O	O
0-0	O	O
)	O	O

scorers	O	O
:	O	O
shkvyrin	B-PER	B-PER
igor	I-PER	E-PER
78	O	O
,	O	O
shatskikh	B-PER	B-PER
oleg	I-PER	E-PER
90	O	O

attendence	O	O
:	O	O
3,000	O	O

standings	O	O
(	O	O
tabulate	O	O
under	O	O
played	O	O
,	O	O
won	O	O
,	O	O
drawn	O	O
,	O	O
lost	O	O
,	O	O
goals	O	O

for	O	O
,	O	O
goals	O	O
against	O	O
,	O	O
points	O	O
)	O	O
:	O	O

uzbekistan	B-LOC	S-LOC
1	O	O
1	O	O
0	O	O
0	O	O
2	O	O
0	O	O
3	O	O

japan	B-LOC	S-LOC
1	O	O
1	O	O
0	O	O
0	O	O
2	O	O
1	O	O
3	O	O

syria	B-LOC	S-LOC
1	O	O
0	O	O
0	O	O
1	O	O
1	O	O
2	O	O
0	O	O

china	B-LOC	S-LOC
1	O	O
0	O	O
0	O	O
1	O	O
0	O	O
2	O	O
0	O	O

cricket	O	O
-	O	O
pakistan	B-LOC	S-LOC
v	O	O
new	B-LOC	B-LOC
zealand	I-LOC	E-LOC
one-day	O	O
scoreboard	O	O
.	O	O

[	O	O
corrected	O	O
14:06	O	O
gmt	B-MISC	S-MISC
]	O	O

sialkot	B-LOC	S-LOC
,	O	O
pakistan	B-LOC	S-LOC
1996-12-06	O	O

scoreboard	O	O
in	O	O
the	O	O
second	O	O

one-day	O	O
cricket	O	O
international	O	O
between	O	O
pakistan	B-LOC	S-LOC
and	O	O
new	B-LOC	B-LOC
zealand	I-LOC	E-LOC

on	O	O
friday	O	O
:	O	O

pakistan	B-LOC	S-LOC

saeed	B-PER	B-PER
anwar	I-PER	E-PER
run	O	O
out	O	O
91	O	O
(	O	O
corrects	O	O
from	O	O
90	O	O
)	O	O

zahoor	B-PER	B-PER
elahi	I-PER	E-PER
b	O	O
cairns	B-PER	S-PER
86	O	O
(	O	O
corrects	O	O
from	O	O
87	O	O
)	O	O

ijaz	B-PER	B-PER
ahmad	I-PER	E-PER
c	O	O
spearman	B-PER	S-PER
b	O	O
vaughan	B-PER	S-PER
59	O	O

inzamamul	B-PER	B-PER
haq	I-PER	E-PER
st	O	O
germon	B-PER	S-PER
b	O	O
astle	B-PER	S-PER
2	O	O

wasim	B-PER	B-PER
akram	I-PER	E-PER
b	O	O
harris	B-PER	S-PER
4	O	O

shahid	B-PER	B-PER
afridi	I-PER	E-PER
b	O	O
harris	B-PER	S-PER
2	O	O

moin	B-PER	B-PER
khan	I-PER	E-PER
c	O	O
astle	B-PER	S-PER
b	O	O
harris	B-PER	S-PER
1	O	O

waqar	B-PER	B-PER
younis	I-PER	E-PER
st	O	O
germon	B-PER	S-PER
b	O	O
harris	B-PER	S-PER
0	O	O

saqlain	B-PER	B-PER
mushtaq	I-PER	E-PER
b	O	O
harris	B-PER	S-PER
2	O	O

mushtaq	B-PER	B-PER
ahmad	I-PER	E-PER
not	O	O
out	O	O
5	O	O

salim	B-PER	B-PER
malik	I-PER	E-PER
not	O	O
out	O	O
1	O	O

extras	O	O
(	O	O
lb-8	O	O
nb-2	O	O
w-14	O	O
)	O	O
24	O	O

total	O	O
(	O	O
for	O	O
9	O	O
wickets	O	O
in	O	O
47	O	O
overs	O	O
)	O	O
277	O	O

fall	O	O
of	O	O
wicket	O	O
:	O	O
1-177	O	O
(	O	O
corrects	O	O
from	O	O
1-178	O	S-ORG
)	O	O
2-225	O	O
3-240	O	O
4-247	O	O
5-252	O	O
6-260	O	O
7-261	O	O
8-269	O	O
9-276	O	O

bowling	O	O
:	O	O
doull	B-PER	S-PER
8-1-60-0	O	O
(	O	O
w-3	O	O
)	O	O
,	O	O
kennedy	B-PER	B-PER
3-0-24-0	O	E-PER
(	O	O
w-7	O	S-ORG
nb-1	O	O
)	O	O
,	O	O

cairns	B-PER	S-PER
8-1-35-1	O	O
(	O	O
w-2	O	O
)	O	O
,	O	O
vaughan	B-PER	S-PER
9-1-55-1	O	O
,	O	O
harris	B-PER	B-PER
10-0-42-5	O	E-PER
(	O	O
w-1	O	S-ORG
)	O	O
,	O	O

astle	B-PER	S-PER
9-0-53-1	O	O
(	O	O
w-1	O	O
nb-1	O	O
)	O	O

new	B-LOC	B-LOC
zealand	I-LOC	E-LOC
innings	O	O

b.	B-PER	B-PER
young	I-PER	E-PER
c	O	O
moin	B-PER	B-PER
khan	I-PER	E-PER
b	O	O
waqar	B-PER	S-PER
5	O	O

c.	B-PER	B-PER
spearman	I-PER	E-PER
c	O	O
moin	B-PER	B-PER
khan	I-PER	E-PER
b	O	O
wasim	B-PER	S-PER
0	O	O

a.	B-PER	B-PER
parore	I-PER	E-PER
c	O	O
ijaz	B-PER	B-PER
ahmad	I-PER	E-PER
b	O	O
saqlain	B-PER	S-PER
37	O	O

s.	B-PER	B-PER
fleming	I-PER	E-PER
c	O	O
and	O	O
b	O	O
afridi	B-PER	S-PER
88	O	O

c.	B-PER	B-PER
cairns	I-PER	E-PER
b	O	O
saqlain	B-PER	S-PER
10	O	O

n.	B-PER	B-PER
astle	I-PER	E-PER
c	O	O
ijaz	B-PER	B-PER
ahmad	I-PER	E-PER
b	O	O
salim	B-PER	B-PER
malik	I-PER	E-PER
20	O	O

c.	B-PER	B-PER
harris	I-PER	E-PER
lbw	O	O
b	O	O
wasim	B-PER	S-PER
22	O	O

l.	B-PER	B-PER
germon	I-PER	E-PER
lbw	O	O
b	O	O
afridi	B-PER	S-PER
2	O	O

j.	B-PER	B-PER
vaughan	I-PER	E-PER
c	O	O
moin	B-PER	B-PER
khan	I-PER	E-PER
b	O	O
wasim	B-PER	S-PER
13	O	O

s.	B-PER	B-PER
doull	I-PER	E-PER
c	O	O
subs	O	O
(	O	O
m.	B-PER	B-PER
wasim	I-PER	E-PER
)	O	O
